sku,rating,review_text,date,verified_purchase
617b2c9690ee,4,"It took a while to arrive, but on the last day of the deadline.
I liked the quality of the product",2018-08-28,True
ef7f13c7694b,5,Excellent,2018-08-22,True
14aa47b7fe5c,5,Very good,2018-08-17,True
8c43f35d57e0,5,Interest in pleasing the customer and great merchandise,2018-08-18,True
fd9becacfcf0,3,The only negative point is that I found the size small and the board is not fixedly straight.,2018-08-30,True
59fc88d07b81,5,IT WORKS WELL IF ONLY ONE BRUSH,2018-08-15,True
a9028257171c,5,"Fast delivery and product in perfect condition.
Exactly what I needed.
Includes screws.",2018-08-14,True
0f3de29f8370,5,Perfect!,2018-08-15,True
9ada4c8f4e07,5,Yes very good recommended,2018-08-30,True
1c4dbd58e9b0,2,I haven't received this order yet,2018-08-26,True
bce474cc95b6,5,"Delivered much earlier than expected, as expected.",2018-08-12,True
79161ecc0839,5,I loved,2018-08-28,True
5f0bdec2fb22,1,The product arrived broken,2018-08-28,True
cdb2ede3e674,2,"I had placed my order for a 2012 vintage wine, they sent me a 2016 vintage",2018-08-24,True
cdb2ede3e674,2,"I had placed my order for a 2012 vintage wine, they sent me a 2016 vintage",2018-08-24,True
cdb2ede3e674,2,"I had placed my order for a 2012 vintage wine, they sent me a 2016 vintage",2018-08-24,True
cdb2ede3e674,2,"I had placed my order for a 2012 vintage wine, they sent me a 2016 vintage",2018-08-24,True
acc8648b1405,4,According to information,2018-08-14,True
f1d3e7a4605f,5,"New product, in good condition and delivery arrived 6 days before the established deadline",2018-08-29,True
4532fa1bbe47,3,"It arrived quickly, just like the photo, but the key does not fit the GM Agile model as stated in the description. The original key's remote control does not fit inside the knife box. I asked for a return",2018-08-24,True
1055db476dfb,5,I really liked my digital scale,2018-08-29,True
226b714574d3,5,I really liked my digital scale,2018-08-29,True
ada6a9116c85,1,Difficult communication with the seller after purchasing the product. There were two purchase attempts. The first was unsuccessful and was canceled without explanation. I'm still waiting for the second purchase of it...,2018-08-30,True
705895ae466f,4,DELIVERY WAS VERY FAST,2018-08-28,True
bdef7736f61a,2,delivered a product missing,2018-08-28,True
17e18b0c88a8,2,delivered a product missing,2018-08-28,True
3c883b9d3fd2,5,arrived on time good product,2018-08-29,True
3c883b9d3fd2,5,arrived on time good product,2018-08-29,True
2cb44978a2f8,5,"Excellent product, and super fast delivery!",2018-08-23,True
bc1771eea502,5,Very satisfied,2018-08-25,True
640dcd3e549f,5,Beautiful necklace!,2018-08-28,True
31b8e7c2a22f,3,This one came out correct. The first one doesn't,2018-08-25,True
628cfb8a45c9,1,"My product did not arrive, I am waiting, what arrived was only the invoice.",2018-08-29,True
a1773f6417ed,1,"They changed my product, sent me someone else's product.",2018-08-25,True
970174307548,5,recommend,2018-08-28,True
2445809bff82,5,"High quality product, I recommend it. Delivered super fast!",2018-08-24,True
e343a7fbf868,4,"I loved the product, I used my popcorn maker today to make milk and chocolate popcorn. The lid doesn't have a firm handle so I have to move slowly because the steam is very hot.",2018-08-22,True
665839d5bdf6,5,The product arrived before the established deadline.,2018-08-09,True
e59c0bdd870c,4,The invoice said Pro Life and not Targaryen. But I received the product ahead of schedule!,2018-08-24,True
cbf96c04205d,5,Received on time. Product as advertised.,2018-08-28,True
129de02d0ac6,5,I recommend it to everyone who purchases online,2018-08-25,True
e83ded7d97b9,5,"Good for applying pesticides and diluted fertilizers. Reinforced product, good pressure, but very weak squirt.",2018-08-17,True
952e73f7e8be,4,"It would be perfect if you delivered it to your home.
But for the most part I'm satisfied",2018-08-29,True
952e73f7e8be,4,"It would be perfect if you delivered it to your home.
But for the most part I'm satisfied",2018-08-29,True
375478581c97,5,"Good quality, very well packaged
Delicate and the price is super worth it
Due to the amount of things and material..",2018-08-24,True
602bd303d85e,1,Everything came well packaged ahead of schedule but the charger was missing,2018-08-23,True
f55169632cc2,5,"Delivery on time, everything correct.
Caveat: the shipping company says there was no one in the house, the neighbor next door who has a car wash was on notice and according to him no one came to deliver anything.",2018-08-31,True
9ddd762ee8a1,5,"Delivery on time, I really liked the product",2018-08-19,True
3e6de3159fd5,5,Product arrived well packaged and before the expected date.,2018-08-19,True
e7e460583f2b,5,"Delivery time and perfect product, I recommend this Stark partner.",2018-08-16,True
810e2944bca9,3,"I received it 1 day late, but I was satisfied with the product.",2018-08-31,True
3a362c0e7f9a,1,I only received one lens box out of the three I purchased and paid for. And I receive no response to resolve the issue.,2018-08-31,True
80c8ded77011,1,I only received one lens box out of the three I purchased and paid for. And I receive no response to resolve the issue.,2018-08-31,True
4f0abfbee756,1,I only received one lens box out of the three I purchased and paid for. And I receive no response to resolve the issue.,2018-08-31,True
7e6c4a0bf900,5,"the product is of good quality and arrived the day after payment, I recommend it",2018-08-11,True
e7cc48a9daff,4,good good night. the tablet is freezing a lot,2018-08-29,True
d2b0f9cd5e31,5,"This store is very correct, I recommend it....",2018-08-31,True
027cdd14a677,5,"satisfied with the product, I already knew it when I saw Baratheon for this price, I ran to buy it, I recommend it to all women, the perfume is soft, good, it suits my taste, it stays on the body for a long time, especially",2018-08-21,True
912d1fc21117,5,Deliver ok! Product exceeding expectations!,2018-08-18,True
2cd21984c5d2,4,Very good.,2018-08-17,True
8c7442b088dc,5,"It was the fastest delivery ever! Completely efficient partner, they called twice confirming purchase details! I'm satisfied!!!",2018-08-22,True
2ff995aead9c,1,After the app was updated it was rubbish!!!!!!!!!!!!!!!!,2018-08-18,True
6ebee4184f69,1,"I didn't receive what I purchased, they sent another product and I can't contact them to exchange it for the correct one or cancel the purchase.",2018-08-15,True
1600dcf1cea8,5,"I loved the watch, it arrived on time and it’s beautiful, just as advertised.",2018-08-25,True
ea66598d1348,4,"I can't say precisely why the stove arrived for my tenant and I have no contact with him, only through the broker. Apparently everything went ok.",2018-08-14,True
4e191b1e429b,4,"A screw was defective
I had to adapt 
They should test it first

But overall product ok",2018-08-26,True
e59dd207c69d,3,There was a delay of 6 days in relation to what was reported and there was no update on the date.,2018-08-23,True
a35f680fc19e,1,"I'll still see if it arrives on time
Waiting for my order",2018-08-28,True
63f7cd799731,3,"I found it strange that the product was delivered by another company WG de Souza instead of Targaryen, as announced in the order.",2018-08-28,True
63f7cd799731,3,"I found it strange that the product was delivered by another company WG de Souza instead of Targaryen, as announced in the order.",2018-08-28,True
8fb8fc612eb9,4,arrived correctly,2018-08-15,True
810e2944bca9,1,You pay expensive shipping and they don't deliver it to your home.,2018-08-31,True
09b0d15a8cc9,1,You pay expensive shipping and they don't deliver it to your home.,2018-08-31,True
765b5cdbf629,4,Yes I would recommend,2018-08-25,True
765b5cdbf629,4,Yes I would recommend,2018-08-25,True
a58618eb6d5a,5,The product arrived on time and in perfect condition.,2018-08-28,True
826990bc0af2,5,Goods delivered within the stipulated deadline.,2018-08-28,True
70aa499facb0,4,"The product was delivered correctly and quickly. It has already been tested and approved. I suggest reinforcing the plastic structure, especially the crank tower, to give greater stability to the movement. Thanks.",2018-08-29,True
fcf6ad274391,1,I didn't like it because they sent me the wrong color,2018-08-18,True
bcf64c2356de,1,I didn't like it because they sent me the wrong color,2018-08-18,True
3fbc0ef74595,5,"I don't usually shop on the website, I've already shopped at Lannister stores because it's a reputable store, it worked out really well and I'm happy with it.",2018-08-21,True
8370300e444c,3,"Well, I bought it as a gift for my father who is used to wearing an automatic Orient watch, he didn't like it, I asked for the product to be returned",2018-08-30,True
fdfb90feb49d,4,"I thought shipping was very expensive, but delivery was efficient.",2018-08-29,True
c956bde83b28,5,It arrived faster than expected!,2018-08-24,True
d35839b7d99e,5,Just satisfaction...,2018-08-22,True
1d37ba8cc6a9,5,Trusted Baratheon partner company.,2018-08-14,True
fcf311603fa2,4,"Great quality product 
Just needs to improve the packaging!
Receiving the broken film, perhaps because the company uses packages instead of boxes!",2018-08-30,True
494e28e86f2b,4,"Great quality product 
Just needs to improve the packaging!
Receiving the broken film, perhaps because the company uses packages instead of boxes!",2018-08-30,True
e9d5d9503153,2,"I bought a product, received a completely different one, I've already opened a complaint, I'm waiting for a response.",2018-08-22,True
450c25d98ed6,5,I always buy here because I'm sure it will arrive as promised.,2018-08-28,True
af37cff523f7,4,Very good product!,2018-08-11,True
ee0c1cf2fbea,5,"Excellent product, very beautiful, fast delivery",2018-08-17,True
91846781ef75,1,"I requested to cancel the purchase and did not receive a response, the product arrived not what I wanted, it was a frustrated purchase for me",2018-08-28,True
6f1b3488c531,5,It was easy to make the purchase and delivery was very good.,2018-08-30,True
41c24b8ce92d,5,Very good,2018-08-31,True
8a67e4e6cc6f,4,The product arrived quickly and as requested.,2018-08-31,True
c32b1155b886,1,"I ordered 2 Elegance single and 1 queen mosquito nets. 3 single musketeers arrived and no queen. The 3 invoices that came describe other products, not those ordered.",2018-08-15,True
bd6e6fce9ada,1,"I ordered 2 Elegance single and 1 queen mosquito nets. 3 single musketeers arrived and no queen. The 3 invoices that came describe other products, not those ordered.",2018-08-15,True
c32b1155b886,1,"I ordered 2 Elegance single and 1 queen mosquito nets. 3 single musketeers arrived and no queen. The 3 invoices that came describe other products, not those ordered.",2018-08-15,True
42d3ba4dd1a7,4,I really like this store. I buy it often.,2018-08-28,True
681953ccd5c3,5,I liked it and recommend it!,2018-08-31,True
52c80cedd4e9,4,"The store is great, I still don't know the product.",2018-08-31,True
b7d4874bd1f4,5,"Great Store, delivery on time!",2018-08-21,True
42ec84ace63b,5,Parabens,2018-08-28,True
c87a61724199,5,The product was delivered on time and well packaged,2018-08-23,True
3099fd60323d,4,"I received the product correctly, but I was unable to evaluate its effectiveness.",2018-08-28,True
5403528d987a,3,"I bought three watches, 2 arrived, the most expensive one at 181.40 still hasn't arrived, I paid by invoice on 9/8, I'm waiting",2018-08-21,True
602c01834bee,1,"They sold a refrigerator that they are still waiting to manufacture, I received a message that they will not deliver it, how can I trust the store in this way.",2018-08-17,True
a5e28e21acf7,5,congratulations .,2018-08-28,True
89321f94e35f,5,"Very good, arrived quickly. I already did some tests and it worked very well",2018-08-16,True
96d00b778592,5,Very satisfied with the purchase.,2018-08-21,True
e78506414d25,1,"I bought two perfumes, the Tommy Hilfiger, I received a sealed box, it seems ok, but the Gabriela Sabatini perfume, the box is unsealed and has a self-adhesive label on the bottom of the bottle on the outside. Will it be fake??",2018-08-30,True
027cdd14a677,1,"I bought two perfumes, the Tommy Hilfiger, I received a sealed box, it seems ok, but the Gabriela Sabatini perfume, the box is unsealed and has a self-adhesive label on the bottom of the bottle on the outside. Will it be fake??",2018-08-30,True
44d097d59e84,5,I recommend.,2018-08-23,True
abc3432ff825,5,"product meets expectations. Very Good 
I recommend great value for money.",2018-08-21,True
49f19939bc5c,1,"B2W ADVERTISES a product that it does not have to sell, which compromises consumer trust in the brand.",2018-08-18,True
c55ee2882c53,5,I recommend,2018-08-14,True
5f19455f0c39,5,I recommend,2018-08-14,True
73326828aa5e,1,I didn't receive the product,2018-08-14,True
3354a4e684f5,5,"I recommend it arrived before the deadline I really liked it, very good material",2018-08-30,True
69455f41626a,1,I want to know when the product will be delivered? It was a birthday present and it didn't arrive on time.,2018-08-25,True
a35a9f46dcee,3,normal,2018-08-31,True
25e2023ed833,5,"Congratulations on the service, it arrived on time and I am satisfied with the product.",2018-08-25,True
